split,label,source_relative_path,segment_index,processed_path,sample_rate,duration_sec
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_19__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_19__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_19__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_19__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_19__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_19__seg05.wav,16000,5
train,logging,logging/10_11036.wav,0,processed/forest_sound_16k_5s/train/logging/10_11036__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12044.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12044__seg00.wav,16000,5
train,poaching,poaching/15_11575.wav,0,processed/forest_sound_16k_5s/train/poaching/15_11575__seg00.wav,16000,5
train,natural sound,natural sound/27_12707.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12707__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11905.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11905__seg00.wav,16000,5
train,natural sound,natural sound/2_10243.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10243__seg00.wav,16000,5
train,natural sound,natural sound/22_12234.wav,0,processed/forest_sound_16k_5s/train/natural sound/22_12234__seg00.wav,16000,5
train,fire,fire/4-164661-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/4-164661-A-12__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11922.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11922__seg00.wav,16000,5
train,logging,logging/7_10716.wav,0,processed/forest_sound_16k_5s/train/logging/7_10716__seg00.wav,16000,5
train,natural sound,natural sound/23_12328.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12328__seg00.wav,16000,5
train,poaching,poaching/14_11444.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11444__seg00.wav,16000,5
train,poaching,poaching/5C6461FD_853997c65e-78d9-4040-8c92-d782709cfc11ee985fa6-76b4-43e8-81d7-f8547e180b9882e05b85-94d9-4b4a-8bc9-f8db2fe03a4d.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C6461FD_853997c65e-78d9-4040-8c92-d782709cfc11ee985fa6-76b4-43e8-81d7-f8547e180b9882e05b85-94d9-4b4a-8bc9-f8db2fe03a4d__seg00.wav,16000,5
train,natural sound,natural sound/6_10602.wav,0,processed/forest_sound_16k_5s/train/natural sound/6_10602__seg00.wav,16000,5
train,natural sound,natural sound/3_10315.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10315__seg00.wav,16000,5
train,logging,logging/5-250258-A-49.wav,0,processed/forest_sound_16k_5s/train/logging/5-250258-A-49__seg00.wav,16000,5
train,logging,logging/11_11164.wav,0,processed/forest_sound_16k_5s/train/logging/11_11164__seg00.wav,16000,5
train,poaching,poaching/5B579A5B_29d5ebbddb-8775-42aa-a444-1ccf2028fe93a4f38a55-9911-466e-b369-eaff88db6d2379e3dc56-5777-4e2e-96c5-ebc899e3ae1e.WAV,0,processed/forest_sound_16k_5s/train/poaching/5B579A5B_29d5ebbddb-8775-42aa-a444-1ccf2028fe93a4f38a55-9911-466e-b369-eaff88db6d2379e3dc56-5777-4e2e-96c5-ebc899e3ae1e__seg00.wav,16000,5
train,poaching,poaching/15_11543.wav,0,processed/forest_sound_16k_5s/train/poaching/15_11543__seg00.wav,16000,5
train,fire,fire/1_10102.wav,0,processed/forest_sound_16k_5s/train/fire/1_10102__seg00.wav,16000,5
train,natural sound,natural sound/3_10358.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10358__seg00.wav,16000,5
train,logging,logging/16_11636.wav,0,processed/forest_sound_16k_5s/train/logging/16_11636__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_52__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_52__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_52__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_52__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_52__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_1_52__seg05.wav,16000,5
train,fire,fire/1-17808-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/1-17808-A-12__seg00.wav,16000,5
train,natural sound,natural sound/27_12765.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12765__seg00.wav,16000,5
train,natural sound,natural sound/25_12528.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12528__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12074.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12074__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11762.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11762__seg00.wav,16000,5
train,natural sound,natural sound/23_12307.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12307__seg00.wav,16000,5
train,poaching,poaching/15_11564.wav,0,processed/forest_sound_16k_5s/train/poaching/15_11564__seg00.wav,16000,5
train,natural sound,natural sound/3_10337.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10337__seg00.wav,16000,5
train,fire,fire/videoplayback_09.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_09__seg00.wav,16000,5
train,fire,fire/videoplayback_09.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_09__seg01.wav,16000,5
train,fire,fire/videoplayback_09.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_09__seg02.wav,16000,5
train,fire,fire/videoplayback_09.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_09__seg03.wav,16000,5
train,fire,fire/videoplayback_09.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_09__seg04.wav,16000,5
train,fire,fire/videoplayback_09.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_09__seg05.wav,16000,5
train,fire,fire/4-170247-B-12.wav,0,processed/forest_sound_16k_5s/train/fire/4-170247-B-12__seg00.wav,16000,5
train,natural sound,natural sound/6_10651.wav,0,processed/forest_sound_16k_5s/train/natural sound/6_10651__seg00.wav,16000,5
train,natural sound,natural sound/25_12560.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12560__seg00.wav,16000,5
train,logging,logging/7_10775.wav,0,processed/forest_sound_16k_5s/train/logging/7_10775__seg00.wav,16000,5
train,fire,fire/1-17742-A-12.wav,0,processed/forest_sound_16k_5s/train/fire/1-17742-A-12__seg00.wav,16000,5
train,logging,logging/16_11627.wav,0,processed/forest_sound_16k_5s/train/logging/16_11627__seg00.wav,16000,5
train,poaching,poaching/5AF8B8E8_71a13ebb5-9e00-410f-ad09-272c42fc9daf2d4af09a-afa9-49cf-bb24-ef5448e9b0a409fd2ea0-5782-442a-970d-754a55254510.WAV,0,processed/forest_sound_16k_5s/train/poaching/5AF8B8E8_71a13ebb5-9e00-410f-ad09-272c42fc9daf2d4af09a-afa9-49cf-bb24-ef5448e9b0a409fd2ea0-5782-442a-970d-754a55254510__seg00.wav,16000,5
train,fire,fire/1_10168.wav,0,processed/forest_sound_16k_5s/train/fire/1_10168__seg00.wav,16000,5
train,poaching,poaching/15_11501.wav,0,processed/forest_sound_16k_5s/train/poaching/15_11501__seg00.wav,16000,5
train,natural sound,natural sound/4_10453.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10453__seg00.wav,16000,5
train,natural sound,natural sound/22_12210.wav,0,processed/forest_sound_16k_5s/train/natural sound/22_12210__seg00.wav,16000,5
train,natural sound,natural sound/23_12334.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12334__seg00.wav,16000,5
train,poaching,poaching/New folder/sig-p225_023_SA_210B_S01.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_023_SA_210B_S01__seg00.wav,16000,5
train,natural sound,natural sound/4_10428.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10428__seg00.wav,16000,5
train,natural sound,natural sound/26_12601.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12601__seg00.wav,16000,5
train,natural sound,natural sound/3_10305.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10305__seg00.wav,16000,5
train,poaching,poaching/58FBD3DA11fa4796-b2f8-4574-ab58-976e65ec2ef2.WAV,0,processed/forest_sound_16k_5s/train/poaching/58FBD3DA11fa4796-b2f8-4574-ab58-976e65ec2ef2__seg00.wav,16000,5
train,natural sound,natural sound/22_12247.wav,0,processed/forest_sound_16k_5s/train/natural sound/22_12247__seg00.wav,16000,5
train,fire,fire/videoplayback_40.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_40__seg00.wav,16000,5
train,fire,fire/videoplayback_40.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_40__seg01.wav,16000,5
train,fire,fire/videoplayback_40.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_40__seg02.wav,16000,5
train,fire,fire/videoplayback_40.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_40__seg03.wav,16000,5
train,fire,fire/videoplayback_40.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_40__seg04.wav,16000,5
train,fire,fire/videoplayback_40.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_40__seg05.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_54__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_54__seg01.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54.wav,2,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_54__seg02.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54.wav,3,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_54__seg03.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54.wav,4,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_54__seg04.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_54.wav,5,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_54__seg05.wav,16000,5
train,natural sound,natural sound/27_12704.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12704__seg00.wav,16000,5
train,natural sound,natural sound/26_12642.wav,0,processed/forest_sound_16k_5s/train/natural sound/26_12642__seg00.wav,16000,5
train,natural sound,natural sound/24_12468.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12468__seg00.wav,16000,5
train,logging,logging/2-68391-B-41.wav,0,processed/forest_sound_16k_5s/train/logging/2-68391-B-41__seg00.wav,16000,5
train,natural sound,natural sound/9_10968.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10968__seg00.wav,16000,5
train,logging,logging/10_11067.wav,0,processed/forest_sound_16k_5s/train/logging/10_11067__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11816.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11816__seg00.wav,16000,5
train,poaching,poaching/5C29704E_26bc5dfd5c-980e-4202-ac0b-c8ec6083e7e4f939e9a4-6874-4001-b251-d4a57154b358b5578d09-4c61-43ec-9b93-f57fd6550ad6.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C29704E_26bc5dfd5c-980e-4202-ac0b-c8ec6083e7e4f939e9a4-6874-4001-b251-d4a57154b358b5578d09-4c61-43ec-9b93-f57fd6550ad6__seg00.wav,16000,5
train,logging,logging/10_11065.wav,0,processed/forest_sound_16k_5s/train/logging/10_11065__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11814.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11814__seg00.wav,16000,5
train,natural sound,natural sound/4_10430.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10430__seg00.wav,16000,5
train,logging,logging/7_10773.wav,0,processed/forest_sound_16k_5s/train/logging/7_10773__seg00.wav,16000,5
train,natural sound,natural sound/9_10914.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10914__seg00.wav,16000,5
train,natural sound,natural sound/8_10860.wav,0,processed/forest_sound_16k_5s/train/natural sound/8_10860__seg00.wav,16000,5
train,natural sound,natural sound/6_10669.wav,0,processed/forest_sound_16k_5s/train/natural sound/6_10669__seg00.wav,16000,5
train,natural sound,natural sound/25_12575.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12575__seg00.wav,16000,5
train,logging,logging/10_11039.wav,0,processed/forest_sound_16k_5s/train/logging/10_11039__seg00.wav,16000,5
train,poaching,poaching/5C3961E0_2050672368-118f-4675-bee2-5a032beb503491f52a26-90fe-40b0-8b45-ac90899e946f93b40444-2d07-4da8-9e00-8cae1f2c5ef0.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C3961E0_2050672368-118f-4675-bee2-5a032beb503491f52a26-90fe-40b0-8b45-ac90899e946f93b40444-2d07-4da8-9e00-8cae1f2c5ef0__seg00.wav,16000,5
train,natural sound,natural sound/3_10368.wav,0,processed/forest_sound_16k_5s/train/natural sound/3_10368__seg00.wav,16000,5
train,natural sound,natural sound/25_12540.wav,0,processed/forest_sound_16k_5s/train/natural sound/25_12540__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11731.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11731__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11747.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11747__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11861.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11861__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11864.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11864__seg00.wav,16000,5
train,poaching,poaching/5C4DB33D_831ca91df4-f8dd-4068-ae7b-100bb4315a2f00dc260a-8913-4eab-9cb6-13f7363140d66750dbc1-6e07-4442-8d7e-7e8659c120ab.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C4DB33D_831ca91df4-f8dd-4068-ae7b-100bb4315a2f00dc260a-8913-4eab-9cb6-13f7363140d66750dbc1-6e07-4442-8d7e-7e8659c120ab__seg00.wav,16000,5
train,natural sound,natural sound/24_12457.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12457__seg00.wav,16000,5
train,poaching,poaching/5BF004EC_2219f86276-afd8-475d-9e20-c670aca99d79647dbabd-920c-4f80-a1b7-032a1e3e8dfca1ce9375-7d1a-47a0-ac7d-3c2e8ad32c0d.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BF004EC_2219f86276-afd8-475d-9e20-c670aca99d79647dbabd-920c-4f80-a1b7-032a1e3e8dfca1ce9375-7d1a-47a0-ac7d-3c2e8ad32c0d__seg00.wav,16000,5
train,poaching,poaching/5B61075F_805cf6a58-afe1-4ac5-89e0-5e645f7f43c59d00edac-031c-4230-93a0-3b7f1eec37c01502be92-de6b-4866-87c1-b363fc8620a0.WAV,0,processed/forest_sound_16k_5s/train/poaching/5B61075F_805cf6a58-afe1-4ac5-89e0-5e645f7f43c59d00edac-031c-4230-93a0-3b7f1eec37c01502be92-de6b-4866-87c1-b363fc8620a0__seg00.wav,16000,5
train,poaching,poaching/5B870D17_15bc4e89a1-db81-4e25-a1bf-30f7d4b879301080a77f-942f-4de4-9357-51be486d2a0cda9f683a-a79c-4c1d-b73d-c1a4636e9e21.WAV,0,processed/forest_sound_16k_5s/train/poaching/5B870D17_15bc4e89a1-db81-4e25-a1bf-30f7d4b879301080a77f-942f-4de4-9357-51be486d2a0cda9f683a-a79c-4c1d-b73d-c1a4636e9e21__seg00.wav,16000,5
train,natural sound,natural sound/24_12402.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12402__seg00.wav,16000,5
train,natural sound,natural sound/27_12703.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12703__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11805.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11805__seg00.wav,16000,5
train,natural sound,natural sound/24_12467.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12467__seg00.wav,16000,5
train,poaching,poaching/5BF33B4C_58a337f04c-1122-4cb6-86c6-70523d83d43df56da72d-c0b5-4472-b35a-3c01e524d5972bcb0387-5ce2-4c50-9fd8-b7de2baa5836.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BF33B4C_58a337f04c-1122-4cb6-86c6-70523d83d43df56da72d-c0b5-4472-b35a-3c01e524d5972bcb0387-5ce2-4c50-9fd8-b7de2baa5836__seg00.wav,16000,5
train,natural sound,natural sound/5_10557.wav,0,processed/forest_sound_16k_5s/train/natural sound/5_10557__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11808.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11808__seg00.wav,16000,5
train,logging,logging/7_10717.wav,0,processed/forest_sound_16k_5s/train/logging/7_10717__seg00.wav,16000,5
train,natural sound,natural sound/21_12133.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12133__seg00.wav,16000,5
train,natural sound,natural sound/24_12463.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12463__seg00.wav,16000,5
train,natural sound,natural sound/24_12474.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12474__seg00.wav,16000,5
train,poaching,poaching/5BCB9137_5d291acf3-3392-447b-905a-0c4ea026ec06bf208ecc-028f-4930-95b8-23913ff1ae0ff9d3aec4-b7ff-4f30-abb9-fc68b74efe1b.WAV,0,processed/forest_sound_16k_5s/train/poaching/5BCB9137_5d291acf3-3392-447b-905a-0c4ea026ec06bf208ecc-028f-4930-95b8-23913ff1ae0ff9d3aec4-b7ff-4f30-abb9-fc68b74efe1b__seg00.wav,16000,5
train,fire,fire/videoplayback_03.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_03__seg00.wav,16000,5
train,fire,fire/videoplayback_03.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_03__seg01.wav,16000,5
train,fire,fire/videoplayback_03.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_03__seg02.wav,16000,5
train,fire,fire/videoplayback_03.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_03__seg03.wav,16000,5
train,fire,fire/videoplayback_03.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_03__seg04.wav,16000,5
train,fire,fire/videoplayback_03.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_03__seg05.wav,16000,5
train,natural sound,natural sound/4_10463.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10463__seg00.wav,16000,5
train,poaching,poaching/5B88992C_108d782f2e-2b04-4576-980a-8506d1fd6db05816589c-bb78-41c9-a5d7-0ae253cb89f8dd483360-a3a5-4cd7-8f7c-8ea42a2db3b9.WAV,0,processed/forest_sound_16k_5s/train/poaching/5B88992C_108d782f2e-2b04-4576-980a-8506d1fd6db05816589c-bb78-41c9-a5d7-0ae253cb89f8dd483360-a3a5-4cd7-8f7c-8ea42a2db3b9__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/20_12037.wav,0,processed/forest_sound_16k_5s/train/natural sound/20_12037__seg00.wav,16000,5
train,poaching,poaching/New folder/m16_012_SA_097B_S04.wav,0,processed/forest_sound_16k_5s/train/poaching/m16_012_SA_097B_S04__seg00.wav,16000,5
train,fire,fire/videoplayback_24.wav,0,processed/forest_sound_16k_5s/train/fire/videoplayback_24__seg00.wav,16000,5
train,fire,fire/videoplayback_24.wav,1,processed/forest_sound_16k_5s/train/fire/videoplayback_24__seg01.wav,16000,5
train,fire,fire/videoplayback_24.wav,2,processed/forest_sound_16k_5s/train/fire/videoplayback_24__seg02.wav,16000,5
train,fire,fire/videoplayback_24.wav,3,processed/forest_sound_16k_5s/train/fire/videoplayback_24__seg03.wav,16000,5
train,fire,fire/videoplayback_24.wav,4,processed/forest_sound_16k_5s/train/fire/videoplayback_24__seg04.wav,16000,5
train,fire,fire/videoplayback_24.wav,5,processed/forest_sound_16k_5s/train/fire/videoplayback_24__seg05.wav,16000,5
train,logging,logging/3-118657-A-41.wav,0,processed/forest_sound_16k_5s/train/logging/3-118657-A-41__seg00.wav,16000,5
train,logging,logging/10_11040.wav,0,processed/forest_sound_16k_5s/train/logging/10_11040__seg00.wav,16000,5
train,natural sound,natural sound/27_12773.wav,0,processed/forest_sound_16k_5s/train/natural sound/27_12773__seg00.wav,16000,5
train,natural sound,natural sound/23_12369.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12369__seg00.wav,16000,5
train,poaching,poaching/5C297052_273e4a861e-a6e7-4120-a1c7-38ef54c6faf1de33942f-726b-4623-956c-2e2b4b3e6295a5682c0b-58f2-40db-939b-4f0a7380c741.WAV,0,processed/forest_sound_16k_5s/train/poaching/5C297052_273e4a861e-a6e7-4120-a1c7-38ef54c6faf1de33942f-726b-4623-956c-2e2b4b3e6295a5682c0b-58f2-40db-939b-4f0a7380c741__seg00.wav,16000,5
train,poaching,poaching/14_11414.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11414__seg00.wav,16000,5
train,natural sound,natural sound/4_10455.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10455__seg00.wav,16000,5
train,natural sound,natural sound/21_12131.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12131__seg00.wav,16000,5
train,natural sound,natural sound/2_10272.wav,0,processed/forest_sound_16k_5s/train/natural sound/2_10272__seg00.wav,16000,5
train,natural sound,natural sound/24_12429.wav,0,processed/forest_sound_16k_5s/train/natural sound/24_12429__seg00.wav,16000,5
train,poaching,poaching/New folder/sig-p225_019_SA_190D_S04.wav,0,processed/forest_sound_16k_5s/train/poaching/sig-p225_019_SA_190D_S04__seg00.wav,16000,5
train,logging,logging/4-149294-B-41.wav,0,processed/forest_sound_16k_5s/train/logging/4-149294-B-41__seg00.wav,16000,5
train,fire,fire/1_10130.wav,0,processed/forest_sound_16k_5s/train/fire/1_10130__seg00.wav,16000,5
train,natural sound,natural sound/9_10947.wav,0,processed/forest_sound_16k_5s/train/natural sound/9_10947__seg00.wav,16000,5
train,poaching,poaching/14_11445.wav,0,processed/forest_sound_16k_5s/train/poaching/14_11445__seg00.wav,16000,5
train,natural sound,natural sound/23_12317.wav,0,processed/forest_sound_16k_5s/train/natural sound/23_12317__seg00.wav,16000,5
train,natural sound,natural sound/21_12153.wav,0,processed/forest_sound_16k_5s/train/natural sound/21_12153__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/19_11973.wav,0,processed/forest_sound_16k_5s/train/natural sound/19_11973__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/18_11813.wav,0,processed/forest_sound_16k_5s/train/natural sound/18_11813__seg00.wav,16000,5
train,logging,logging/4-198360-B-49.wav,0,processed/forest_sound_16k_5s/train/logging/4-198360-B-49__seg00.wav,16000,5
train,natural sound,natural sound/4_10452.wav,0,processed/forest_sound_16k_5s/train/natural sound/4_10452__seg00.wav,16000,5
train,natural sound,natural sound/if_necessary/17_11759.wav,0,processed/forest_sound_16k_5s/train/natural sound/17_11759__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15.wav,0,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_15__seg00.wav,16000,5
train,fire,fire/y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15.wav,1,processed/forest_sound_16k_5s/train/fire/y2mate_com_-_DD_Ambience_Building_on_Fire_Blaze_Inferno_Wood_Cracking_Collapsing_Loud_Stressing_15__seg01.wav,16000,5
